code,species,laboratory_species,Ciprofloxacin,Cefepime,Meropenem,Piperacillin-Tazobactam,Cotrimoxazole,Ceftazidime,Levofloxacin,Colistin,Tobramycin,Ceftriaxone,Imipenem,Amikacin,Tigecycline,Clindamycin,Amoxicillin-Clavulanic acid,Amoxicillin,Posaconazole,Itraconazole,Voriconazole,Caspofungin,Amphotericin B,Penicillin,Vancomycin,Ertapenem,Metronidazole,Moxifloxacin,Rifampicin,Erythromycin,Fluconazole,Anidulafungin,5-Fluorocytosine,Micafungin,Ampicillin-Amoxicillin,Norfloxacin,Fosfomycin-Trometamol,Cefpodoxime,Chloramphenicol,Aminoglycosides,Quinolones,Daptomycin,Teicoplanin,Linezolid,Gentamicin,Gentamicin_high_level,Nitrofurantoin,Cefuroxime,Meropenem_without_meningitis,Meropenem_with_meningitis,Fosfomycin,Aztreonam,Cefazolin,Tetracycline,Fusidic acid,Oxacillin,Clarithromycin,Isoniazid_.1mg-l,Streptomycin,Rifampicin_1mg-l,Ethambutol_5mg-l,Pyrazinamide,Azithromycin,Cefixime,Doxycycline,Mupirocin,Vancomycin_GRD,Teicoplanin_GRD,Cefoxitin_screen,Ceftarolin,Ticarcillin-Clavulan acid,Penicillin_with_endokarditis,Penicillin_without_meningitis,Penicillin_without_endokarditis,Penicillin_with_pneumonia,Penicillin_with_other_infections,Penicillin_with_meningitis,Meropenem_with_pneumonia,Minocycline,Cefuroxime.1,Amoxicillin-Clavulanic acid_uncomplicated_HWI,Ceftazidime-Avibactam,Ceftolozane-Tazobactam,Ampicillin-Sulbactam,Ceftobiprole,Bacitracin,Isoniazid_.4mg-l,Strepomycin_high_level,Isavuconazole
1a5e6521-a40e-45d5-aad4-98befc4ce9bf_MALDI1,Paenibacillus timonensis,Paenibacillus species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8819d639-7d01-4084-a5ab-f4704060c14e_MALDI1,Leminorella grimontii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f78668b-7438-4e82-8567-cf2427a13df0_MALDI1,Pseudomonas fluorescens,Pseudomonas fluorescens-Gruppe,S,S,S,S,-,-,-,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,,,-,,,-,,-,-,-,-,-,,,,-,-,,-,,,,
2e7709a3-21b6-4c16-a31e-dd7115cdf853_MALDI1,Bacillus weihenstephanensis,Bacillus cereus-Gruppe,-,-,-,-,-,-,S,-,-,-,-,-,-,I,-,-,-,-,-,-,-,R,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
1eb1c0fc-5d62-4d4a-a2c8-e30ac1b6528e_MALDI1,Bacillus weihenstephanensis,Bacillus cereus-Gruppe,-,-,-,-,-,-,S,-,-,-,-,-,-,I,-,-,-,-,-,-,-,R,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
304d0cae-45c6-4050-8504-d0f9dfb16a27_MALDI1,Staphylococcus arlettae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5de86a88-9de0-43db-856e-aefd800d7030_MALDI1,Sphingobium olei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c3fd342-98f0-40b7-94df-c80bc1c9ad06_MALDI1,Bacillus thuringiensis,Bacillus cereus-Gruppe,-,-,-,-,-,-,S,-,-,-,-,-,-,I,-,-,-,-,-,-,-,R,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
26692028-4f48-4f30-9231-646e208c5e24_MALDI1,Delftia acidovorans,Delftia species (früher Comamonas),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4932969-716c-4ebb-967c-1805d12a0129_MALDI1,Serratia ficaria,Serratia species,S,S,S,S,S,S,S,R,S,S,S,S,-,-,S,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
fdc6bfd2-6eb2-456b-875a-c6e4f1e19cc4_MALDI1,Pediococcus pentosaceus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982486d-3fb6-4bae-9bd9-4b0e9fe45778_MALDI1,Leclercia adecarboxylata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e40e85b0-443e-47de-b8a2-3f3e1d2fa1dd_MALDI1,Microbacterium aurum,Microbacterium species,S,-,R,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,R,S,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,,,-,,,-,,-,-,-,-,-,,,,-,-,,-,,,,
2cc311cd-64e5-4c20-a5b2-a314f8b6bfa0_MALDI1,Microbacterium aurum,Microbacterium species,S,-,R,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,R,S,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,,,-,,,-,,-,-,-,-,-,,,,-,-,,-,,,,
0d4e42e8-fcd9-42f5-888e-d3c0cf562bc9_MALDI1,Leclercia adecarboxylata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7c176df-0cb2-48cf-9fed-4e709c5a8ccb_MALDI1,Geotrichum silvicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009f7cb-9773-4b34-86bf-e828fcbf8123_MALDI1,Campylobacter showae,Campylobacter showae (gramnegative Anaerobier),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f756ce20-271f-459c-98fb-08f498ab63ee_MALDI1,Pseudomonas lundensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da724920-52af-4b00-8fc5-16fc92e89796_MALDI1,Propionimicrobium lymphophilum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8510f109-a32f-4702-93fd-7e1a5eb052c3_MALDI1,Cupriavidus gilardii,Cupriavidus gilardii (früher Ralstonia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5925d584-3ff9-4c23-bdb8-e667077b5ee0_MALDI1,not reliable identification 0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9a3eb7a-b6a0-42ca-a794-e2fdc9222326_MALDI1,not reliable identification 0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb5d7330-aee6-4671-b291-b3afcf4d419d_MALDI1,Corynebacterium mucifaciens,Corynebacterium mucifaciens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500cd0b-006f-4869-87d9-9ea0160e7377_MALDI1,Brevibacterium celere,Brevibacterium species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849283d0-0db2-4a4a-944b-9d4017ea4cf0_MALDI1,Pseudomonas oryzihabitans,Pseudomonas oryzihabitans (P. putida-Gruppe),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,R,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
83c94f16-a11c-4d3d-894d-104b82b1e28e_MALDI1,Rahnella aquatilis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df77bac2-ea3c-4482-9996-9815c9d8a5a4_MALDI1,Serratia odorifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6217306-6c61-49bb-804d-f2395b84787b_MALDI1,Neisseria perflava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89053cc0-5f01-4244-8df7-264eaca7b1f0_MALDI1,Burkholderia cenocepacia,Burkholderia cepacia-Komplex,S,-,S,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,-,,,-,,,,,,-,,-
e60b0196-0e03-4c73-bc9f-7bab5cd67209_MALDI1,Bacillus altitudinis,Bacillus pumilus,-,-,-,-,-,-,S,-,-,-,-,-,-,R,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,-,-,-,,-,-,-,,-,,,,-
a31f73e2-7606-4ff0-b772-6c68d48a40e5_MALDI1,Neisseria lactamica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cb9847c-5444-41eb-9c1c-c9590b1cdeb4_MALDI1,Atopobium minutum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88ea0585-8c6a-4adc-9350-be6e4147b8e5_MALDI1,Atopobium minutum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f293e65d-496f-4d3c-a9dd-8e26e39b6854_MALDI1,Leuconostoc mesenteroides,Leuconostoc species ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbfdd201-a2e1-4f89-87eb-91e940ddb344_MALDI1,Nocardia blacklockiae,Nocardia species,R,-,-,-,S,-,-,-,-,S,S,I,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,R,-,-,-,-,-,-,,-,-,-
09cc16b7-9adb-4d01-bc43-a24a7fbe3aa2_MALDI1,Corynebacterium glaucum,Corynebacterium species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aa5fa2d-2ca2-4287-ab91-211d1bcb7bf0_MALDI1,Leptotrichia wadei,Leptotrichia species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61836bc6-0588-4f00-91e7-f153d93f04ff_MALDI1,Elizabethkingia miricola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfd3154b-74df-47d3-8fa9-660bf62d5f5b_MALDI1,Blautia coccoides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6182d0a4-b7ab-48e6-b394-94885da8a777_MALDI1,Citrobacter youngae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4d58dff-87ac-4512-b819-24f304488df4_MALDI1,Chryseobacterium sp,Chryseobacterium species,S,S,S,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,,-,,-,-,-,-,-,,,,-,-,,,,,,-
9e71b99c-2cce-4b3c-a172-23de1c65b824_MALDI1,Kocuria palustris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff64aeb9-d692-4d4c-a46c-8fb9223c24ec_MALDI1,Serratia ficaria,Serratia species,S,S,S,S,S,S,S,R,S,S,S,S,-,-,S,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
a2d642fa-c5f3-4803-97d1-bc4f6aad3b87_MALDI1,Bifidobacterium animalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14047ac6-8016-4269-82d9-bc545e18ef6b_MALDI1,Clostridium symbiosum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80e2ce37-7104-4b1c-8411-a74e2deb40fe_MALDI1,Wohlfahrtiimonas chitiniclastica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e30b8264-c7c9-4c37-a134-15e9d4ec50b8_MALDI1,Wohlfahrtiimonas chitiniclastica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cb43366-ad8b-4b69-8a3b-8b7479f302a4_MALDI1,Leptotrichia sp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d58652c3-ab41-4013-aab4-fa693368ed75_MALDI1,Pseudomonas taetrolens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736b61f0-2c19-48b8-b587-7d3d4089de26_MALDI1,Kocuria rhizophila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87cf911a-0731-4879-b185-f3065a5c95cf_MALDI1,Bacillus subtilis,Bacillus species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66bc4492-eadd-44aa-a7b9-f48ad0f73ffa_MALDI1,Brevibacillus laterosporus,Brevibacillus species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a8bd9ac-3f04-40ef-8354-d5f20d4ee7cb_MALDI1,Atopobium vaginae,Atopobium vaginae  (grampositive Anaerobier),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad92ad1b-e061-402b-bb72-f08177e02875_MALDI1,Brevibacillus laterosporus,Brevibacillus species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462e11d-b050-4f00-8584-0c6afdb7a576_MALDI1,Saprochaete clavata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be5cf559-a5d4-418a-8e99-4b22a6e46729_MALDI1,Wickerhamomyces anomalus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a97dfd9a-c42b-4703-b2b4-0586e730bdfb_MALDI1,Streptococcus sinensis,Streptococcus cristatus (S. mitis-Gruppe),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,,,-,,,-,,-,-,-,-,-,,,,-,-,,-,,,,
79ceca64-da21-4e9c-a585-e6faa17a24b4_MALDI1,Trichosporon asahii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20cfd847-29f1-4b15-aa66-e9bce9f0bfc4_MALDI1,Vibrio parahaemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10783029-bfd5-403e-9c6e-eff88e8115c8_MALDI1,Vibrio parahaemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34c05578-af46-48ff-a22b-1995c2093ddb_MALDI1,Vibrio parahaemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc646bf0-d859-4096-83f3-8af2d78ded74_MALDI1,Atopobium sp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69aa9d1a-7f8d-4d55-ba8d-180570412150_MALDI1,Neisseria sicca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53500d9f-30e1-4f99-93a0-f487148f76b1_MALDI1,Bifidobacterium bifidum,Bifidobacterium species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19ef7ec9-f74e-404b-bc51-941e7f8c3e2f_MALDI1,not reliable identification 0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04ddc341-d796-4a8e-b9fb-f746c9e2a0bb_MALDI1,Bacillus thuringiensis,Bacillus cereus-Gruppe,-,-,-,-,-,-,S,-,-,-,-,-,-,I,-,-,-,-,-,-,-,R,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
a6ada55d-2cb8-4677-b38d-6acbea3fcd64_MALDI1,Pseudomonas fluorescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31e9ee51-aa84-4a42-ac4d-fee9db1358e6_MALDI1,Candida palmioleophila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38640d0b-7d4e-4f5f-8c4d-caa0ce4d9e88_MALDI1,Salmonella sp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a6bb1d4-bade-404a-8e0c-95955162269e_MALDI1,Peptoniphilus tyrrelliae,Peptoniphilus species (grampositive Anaerobier),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286d6cbf-386a-4fa6-aa7d-02df289cbd27_MALDI1,Candida nivariensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02abcb1a-f649-4141-997b-10c080c24218_MALDI1,Chryseobacterium sp,Chryseobacterium species,S,S,S,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,,-,,-,-,-,-,-,,,,-,-,,,,,,-
c9dab0f8-d5c2-4784-aac0-77cae91bead8_MALDI1,Kocuria rhizophila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404a1984-4734-4ec4-93ec-0125272749ce_MALDI1,Kocuria rhizophila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16918faf-5e94-4478-863e-5a628fdeb554_MALDI1,Corynebacterium minutissimum,Corynebacterium minutissimum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9570e9c0-4dcd-4174-8bd7-67f4ea7de37e_MALDI1,Mycoplasma arginini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f866297c-a643-4fee-b5b9-8cede7c6b8e9_MALDI1,Candida nivariensis,Candida nivariensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6abfd682-b344-4321-a87a-92b527785944_MALDI1,Bacillus subtilis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cbf700c-548e-4cef-9075-e87e08fbbcec_MALDI1,Aeromonas caviae,Aeromonas hydrophila / caviae,S,S,-,I,S,-,-,-,-,R,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,,-,,-,-,-,-,-,,,,-,-,,,,,,-
e9fb6736-5b20-493e-937c-afb94043a3d1_MALDI1,Alcaligenes faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71a33b8b-d970-4def-81e9-a93118790ecb_MALDI1,Bacillus megaterium,Bacillus megaterium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752f69e7-8e14-4c99-8f82-98f2e8fc777b_MALDI1,Kocuria kristinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce6bf2ce-a923-479d-a351-a77155746f09_MALDI1,Corynebacterium ureicelerivorans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a1760a1-b7d5-48c8-80ca-f212955f321c_MALDI1,Delftia acidovorans,Delftia species (früher Comamonas),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30c3c5b2-6194-4c15-a1cf-9fcefd887bb0_MALDI1,Lactobacillus oris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
